2025-04-21 22:39:50 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-04-21 22:53:36 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance with id -2 in household with id - 1 has been updated as MaintenanceCreationDTO(title=Updated maintenance, description=UpdatedMaintenance, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=DAILY, endDate=Mon May 05 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=0, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[])
2025-04-21 22:53:36 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:36 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:36 [main] INFO  c.c.f.h.c.MaintenanceController - Maintenance - MaintenanceCreationDTO(title=Monthly maintenance, description=Monthly description, assignee=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), creator=Membership(id=1, creationDate=2025-04-21, status=ACTIVE, membershipRole=OWNER, user=User(username=User1, firstName=User1Name, lastName=User1Surname, email=user1@mail.com), household=Household(id=1, title=user1 household, description=)), recurringType=MONTHLY, endDate=Sat May 31 00:00:00 PDT 2025, interval=1, time=10:00, dayOfMonth=1, daysOfWeekPattern=0000000, month=0, startDate=Mon Apr 28 00:00:00 PDT 2025, tasks=[], dailyTimes=[], daysOfMonth=[], yearlyDates=[]) has been created in household with id - 1
2025-04-21 22:53:36 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:36 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:36 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:36 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Starting MaintenanceTaskControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 26368 (started by Administrator in E:\household)
2025-04-21 22:53:36 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - The following 1 profile is active: "local"
2025-04-21 22:53:37 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 85aa45ed-05b2-4af1-9e94-16beb68d62d0

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 22:53:37 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5a8a98c7, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@636e356f, org.springframework.security.web.context.SecurityContextPersistenceFilter@258350de, org.springframework.security.web.header.HeaderWriterFilter@31add542, org.springframework.security.web.csrf.CsrfFilter@53f92771, org.springframework.security.web.authentication.logout.LogoutFilter@5bebff4b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@64434d5c, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@7e3918d6, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@1db9adf3, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@4a57771a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@478bbf33, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@18537545, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6ca7e6f9, org.springframework.security.web.session.SessionManagementFilter@3f5b2aeb, org.springframework.security.web.access.ExceptionTranslationFilter@6160714c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3601fb92]
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.MaintenanceTaskControllerTest - Started MaintenanceTaskControllerTest in 0.295 seconds (JVM running for 6.231)
2025-04-21 22:53:37 [main] ERROR c.c.f.h.c.MaintenanceTaskController - Household with id - 999 does not exist
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.MembersControllerTest - Starting MembersControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 26368 (started by Administrator in E:\household)
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.MembersControllerTest - The following 1 profile is active: "local"
2025-04-21 22:53:37 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 94733380-4d3a-485e-b0a8-ea07a1123a37

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 22:53:37 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@760eb57e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@73990c4d, org.springframework.security.web.context.SecurityContextPersistenceFilter@28459ab8, org.springframework.security.web.header.HeaderWriterFilter@7d0335b9, org.springframework.security.web.csrf.CsrfFilter@6af5b172, org.springframework.security.web.authentication.logout.LogoutFilter@71f1ea35, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3999ea91, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@fdc872e, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@5a2adcd, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@7ac2263e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@62231c0f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@669430f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e3a9891, org.springframework.security.web.session.SessionManagementFilter@6f7cc804, org.springframework.security.web.access.ExceptionTranslationFilter@6b542f10, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@617c9dd7]
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.MembersControllerTest - Started MembersControllerTest in 0.216 seconds (JVM running for 6.541)
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.controller.MembersController - Membership created  - Membership(id=null, creationDate=2025-04-21, status=PENDING, membershipRole=REGULAR, user=null, household=null) 
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com)  leaving household - 1 
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.controller.MembersController - User - User(username=user1, firstName=User, lastName=1, email=user1@gmail.com) accepting invitation for membership with id - 1 in household with id - 1
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Starting RegistrationControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 26368 (started by Administrator in E:\household)
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.RegistrationControllerTest - The following 1 profile is active: "local"
2025-04-21 22:53:37 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7fe1dee9, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@48b73b02, org.springframework.security.web.context.SecurityContextPersistenceFilter@1e43d40b, org.springframework.security.web.header.HeaderWriterFilter@2a1076b5, org.springframework.security.web.csrf.CsrfFilter@57ba665f, org.springframework.security.web.authentication.logout.LogoutFilter@98b63c1, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@752ee6e1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@444379eb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6d4f1a08, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@778324fd, org.springframework.security.web.session.SessionManagementFilter@1acfd193, org.springframework.security.web.access.ExceptionTranslationFilter@3e7c84cc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1ae4bdf4]
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.RegistrationControllerTest - Started RegistrationControllerTest in 0.292 seconds (JVM running for 6.891)
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] ERROR c.c.f.h.c.RegistrationController - Invalid verification token
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] ERROR c.c.f.h.c.RegistrationController - Expired verification token
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 2 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.RegistrationController - User - user1 registered successfully
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.RegistrationController - User - user1 logged in successfully
2025-04-21 22:53:37 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
2025-04-21 22:53:37 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 0 ms
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.SubCategoryControllerTest - Starting SubCategoryControllerTest using Java 17.0.15 on DESKTOP-DU98LMI with PID 26368 (started by Administrator in E:\household)
2025-04-21 22:53:37 [main] INFO  c.c.f.h.c.SubCategoryControllerTest - The following 1 profile is active: "local"
2025-04-21 22:53:38 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 4dfa87bf-c39a-4ad4-bc8c-7708cf847a8f

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-04-21 22:53:38 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@facdae3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5494539a, org.springframework.security.web.context.SecurityContextPersistenceFilter@6479e6f6, org.springframework.security.web.header.HeaderWriterFilter@7be7ff45, org.springframework.security.web.csrf.CsrfFilter@5a77475d, org.springframework.security.web.authentication.logout.LogoutFilter@3db1ebbb, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7565ce3d, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@29031a38, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@f5b7b13, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@107947a2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@490ecccb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@dd70f78, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@55c5690d, org.springframework.security.web.session.SessionManagementFilter@454048e, org.springframework.security.web.access.ExceptionTranslationFilter@4d3c0cce, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@397c53e7]
